System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:32:27:465, 38635474702607,  431.186,   32.000, 1300,   4.391,3415.653, 948.792,   1.769,2051.247, 569.791, 53,  0,   0.000,   0.000,   0.000,   0.106,  56.439,  15.677,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  86.504
13:32:27:588, 38635772704915,  431.309,   31.000, 1300,   4.955,3416.263, 948.962,   1.703,2051.457, 569.849, 53,  0,   0.000,   0.000,   0.000,   0.110,  56.452,  15.681,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  91.955
13:32:27:713, 38636074475761,  431.434,   29.000, 1300,   4.478,3416.822, 949.117,   1.538,2051.649, 569.903, 53,  0,   0.000,   0.000,   0.000,   0.210,  56.478,  15.688,  24.000,  51.000, 105.000,   0.000,   0.000,  404,  45.955
13:32:27:822, 38636337864868,  431.543,   24.000, 1300,   4.393,3417.300, 949.250,   1.290,2051.790, 569.942, 52,  0,   0.000,   0.000,   0.000,   0.040,  56.483,  15.690,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  66.449
13:32:27:945, 38636636902678,  431.666,   29.000, 1300,   5.233,3417.947, 949.430,   1.640,2051.992, 569.998, 52,  0,   0.000,   0.000,   0.000,   0.086,  56.493,  15.693,  24.000,  51.000, 105.000,   0.000,   0.000,  105,  76.966
13:32:28:068, 38636934222414,  431.789,   24.000, 1300,   3.652,3418.396, 949.554,   1.175,2052.137, 570.038, 52,  0,   0.000,   0.000,   0.000,   0.042,  56.499,  15.694,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  72.735
13:32:28:192, 38637232969793,  431.913,   26.000, 1300,   4.872,3418.997, 949.722,   1.371,2052.306, 570.085, 52,  0,   0.000,   0.000,   0.000,   0.111,  56.512,  15.698,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  84.546
13:32:28:301, 38637497528871,  432.022,   41.000, 1400,   5.348,3419.582, 949.884,   2.528,2052.583, 570.162, 53,  0,   0.000,   0.000,   0.000,   0.046,  56.517,  15.699,  24.000,  51.000, 105.000,   0.000,   0.000,   54,  80.836
13:32:28:425, 38637797493457,  432.146,   34.000, 2900,  11.738,3421.038, 950.288,   8.311,2053.613, 570.448, 55,  0,   0.000,   0.000,   0.000,   0.049,  56.523,  15.701,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  86.649
13:32:28:564, 38638134925347,  432.286,   31.000, 3800,   8.328,3422.199, 950.611,   5.624,2054.397, 570.666, 59,  0,   0.000,   0.000,   0.000,   0.053,  56.531,  15.703,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  72.508
13:32:28:674, 38638399092510,  432.395,   33.000, 2900,  16.891,3424.044, 951.123,  13.803,2055.905, 571.085, 62,  0,   0.000,   0.000,   0.000,   0.139,  56.546,  15.707,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  91.909
13:32:28:784, 38638665470800,  432.505,   25.000, 1400,   8.353,3424.964, 951.379,   5.452,2056.505, 571.251, 54,  0,   0.000,   0.000,   0.000,   0.221,  56.570,  15.714,  24.000,  51.000, 105.000,   0.000,   0.000,  252,  63.713
13:32:28:894, 38638932089627,  432.615,   35.000, 1400,   4.660,3425.477, 951.521,   1.903,2056.715, 571.310, 52,  0,   0.000,   0.000,   0.000,   0.121,  56.584,  15.718,  24.000,  51.000, 105.000,   0.000,   0.000,  211,  75.068
13:32:29:003, 38639195234791,  432.724,   31.000, 1300,   7.600,3426.304, 951.751,   3.005,2057.042, 571.400, 54,  0,   0.000,   0.000,   0.000,   0.416,  56.629,  15.730,  24.000,  51.000, 105.000,   0.000,   0.000,   96,  92.031
13:32:29:125, 38639492105793,  432.847,   33.000, 1300,   4.848,3426.899, 951.916,   1.789,2057.261, 571.461, 52,  0,   0.000,   0.000,   0.000,   0.178,  56.651,  15.736,  24.000,  51.000, 105.000,   0.000,   0.000,   96,  89.482
13:32:29:252, 38639797721018,  432.973,   27.000, 1500,   6.012,3427.658, 952.127,   2.542,2057.582, 571.551, 52,  0,   0.000,   0.000,   0.000,   0.103,  56.664,  15.740,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  89.136
13:32:29:361, 38640060988353,  433.082,   32.000, 1300,   4.211,3428.116, 952.255,   1.653,2057.762, 571.601, 52,  0,   0.000,   0.000,   0.000,   0.021,  56.666,  15.741,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  93.851
13:32:29:469, 38640323661571,  433.190,   29.000, 2000,   5.144,3428.675, 952.410,   2.427,2058.026, 571.674, 53,  0,   0.000,   0.000,   0.000,   0.043,  56.671,  15.742,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  95.989
13:32:29:593, 38640622842257,  433.314,   30.000, 1300,   4.930,3429.285, 952.579,   2.418,2058.325, 571.757, 53,  0,   0.000,   0.000,   0.000,   0.026,  56.674,  15.743,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  91.709
13:32:29:717, 38640924152190,  433.439,   32.000, 1300,   5.319,3429.947, 952.763,   2.463,2058.632, 571.842, 53,  0,   0.000,   0.000,   0.000,   0.143,  56.692,  15.748,  24.000,  51.000, 105.000,   0.000,   0.000,  221,  70.649
13:32:29:841, 38641222138696,  433.562,   29.000, 2300,   6.629,3430.764, 952.990,   3.912,2059.113, 571.976, 53,  0,   0.000,   0.000,   0.000,   0.055,  56.698,  15.750,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  88.065
13:32:29:963, 38641517895345,  433.684,   31.000, 2600,   9.851,3431.968, 953.325,   6.839,2059.950, 572.208, 57,  0,   0.000,   0.000,   0.000,   0.255,  56.730,  15.758,  24.000,  51.000, 105.000,   0.000,   0.000,  282,  45.917
13:32:30:088, 38641821365707,  433.810,   40.000, 3800,  17.132,3434.117, 953.921,  14.072,2061.715, 572.699, 59,  0,   0.000,   0.000,   0.000,   0.108,  56.743,  15.762,  24.000,  51.000, 105.000,   0.000,   0.000,  102,  86.892
13:32:30:212, 38642120587692,  433.933,   37.000, 2000,   8.115,3435.121, 954.200,   5.324,2062.373, 572.881, 53,  0,   0.000,   0.000,   0.000,   0.013,  56.745,  15.762,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  92.816
13:32:30:321, 38642383331150,  434.042,   36.000, 1300,   5.029,3435.667, 954.352,   1.735,2062.562, 572.934, 52,  0,   0.000,   0.000,   0.000,   0.017,  56.747,  15.763,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  92.190
13:32:30:431, 38642651055524,  434.153,   34.000, 1300,   5.622,3436.289, 954.525,   1.936,2062.776, 572.993, 52,  0,   0.000,   0.000,   0.000,   0.018,  56.749,  15.763,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  88.828
13:32:30:559, 38642959960690,  434.280,   38.000, 1300,   5.444,3436.984, 954.718,   2.121,2063.047, 573.069, 52,  0,   0.000,   0.000,   0.000,   0.021,  56.751,  15.764,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  87.270
13:32:30:695, 38643289624143,  434.416,   31.000, 1300,   5.307,3437.708, 954.919,   2.262,2063.355, 573.154, 52,  0,   0.000,   0.000,   0.000,   0.110,  56.766,  15.768,  24.000,  51.000, 105.000,   0.000,   0.000,  167,  76.904
13:32:30:820, 38643590173131,  434.541,   28.000, 1300,   5.779,3438.426, 955.118,   1.637,2063.558, 573.211, 52,  0,   0.000,   0.000,   0.000,   0.100,  56.779,  15.772,  24.000,  51.000, 105.000,   0.000,   0.000,  118,  82.314
13:32:30:944, 38643890377018,  434.665,   29.000, 1300,   5.166,3439.067, 955.296,   1.644,2063.762, 573.267, 52,  0,   0.000,   0.000,   0.000,   0.082,  56.789,  15.775,  24.000,  51.000, 105.000,   0.000,   0.000,   79,  26.165
13:32:31:067, 38644189756425,  434.789,   25.000, 1300,   3.987,3439.560, 955.433,   1.293,2063.922, 573.312, 51,  0,   0.000,   0.000,   0.000,   0.050,  56.795,  15.776,  24.000,  51.000, 105.000,   0.000,   0.000,  856,  15.057
13:32:31:192, 38644490456828,  434.913,   28.000, 1800,   4.692,3440.143, 955.595,   1.679,2064.131, 573.370, 52,  0,   0.000,   0.000,   0.000,   0.082,  56.805,  15.779,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  55.960
13:32:31:333, 38644831874783,  435.054,   23.000, 3800,   6.303,3441.033, 955.842,   3.770,2064.663, 573.518, 51,  0,   0.000,   0.000,   0.000,   0.026,  56.809,  15.780,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  88.150
13:32:31:472, 38645168069875,  435.193,   30.000, 3800,  11.670,3442.655, 956.293,   8.487,2065.843, 573.845, 57,  0,   0.000,   0.000,   0.000,   0.064,  56.818,  15.783,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  73.550
13:32:31:597, 38645470048618,  435.318,   24.000, 1400,  12.184,3444.175, 956.715,   9.133,2066.983, 574.162, 52,  0,   0.000,   0.000,   0.000,   0.061,  56.825,  15.785,  24.000,  51.000, 105.000,   0.000,   0.000,  627,  25.435
13:32:31:705, 38645732021502,  435.426,   25.000, 1300,   5.044,3444.722, 956.867,   1.540,2067.150, 574.208, 52,  0,   0.000,   0.000,   0.000,   0.034,  56.829,  15.786,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  59.728
13:32:31:829, 38646033324527,  435.551,   23.000, 1300,   4.539,3445.287, 957.024,   1.344,2067.317, 574.255, 52,  0,   0.000,   0.000,   0.000,   0.041,  56.834,  15.787,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  84.089
13:32:31:954, 38646334393146,  435.675,   22.000, 1300,   4.513,3445.849, 957.180,   1.356,2067.486, 574.302, 51,  0,   0.000,   0.000,   0.000,   0.070,  56.843,  15.790,  24.000,  51.000, 105.000,   0.000,   0.000,  191,  66.478
13:32:32:062, 38646595940908,  435.783,   27.000, 1300,   3.653,3446.243, 957.290,   1.401,2067.637, 574.344, 51,  0,   0.000,   0.000,   0.000,   0.028,  56.846,  15.790,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  37.664
13:32:32:187, 38646900197762,  435.909,   23.000, 1300,   3.361,3446.666, 957.407,   1.165,2067.784, 574.384, 51,  0,   0.000,   0.000,   0.000,   0.034,  56.850,  15.792,  24.000,  51.000, 105.000,   0.000,   0.000,  565,  24.627
13:32:32:297, 38647163688825,  436.018,   26.000, 1300,   3.752,3447.075, 957.521,   1.377,2067.934, 574.426, 51,  0,   0.000,   0.000,   0.000,   0.081,  56.859,  15.794,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  48.113
13:32:32:406, 38647428050740,  436.127,   25.000, 1300,   3.345,3447.440, 957.622,   1.151,2068.059, 574.461, 50,  0,   0.000,   0.000,   0.000,   0.025,  56.861,  15.795,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  86.003
13:32:32:530, 38647728552821,  436.251,   29.000, 1300,   4.040,3447.942, 957.762,   1.570,2068.254, 574.515, 52,  0,   0.000,   0.000,   0.000,   0.042,  56.867,  15.796,  24.000,  51.000, 105.000,   0.000,   0.000,  564,  29.270
13:32:32:639, 38647992393555,  436.360,   24.000, 1500,   5.087,3448.497, 957.916,   2.610,2068.539, 574.594, 54,  0,   0.000,   0.000,   0.000,   0.021,  56.869,  15.797,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  47.911
13:32:32:780, 38648332107462,  436.501,   29.000, 1400,   8.242,3449.654, 958.237,   5.239,2069.275, 574.799, 51,  0,   0.000,   0.000,   0.000,   0.038,  56.874,  15.798,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  90.157
13:32:32:903, 38648631495046,  436.625,   29.000, 3800,  14.819,3451.488, 958.747,  10.792,2070.610, 575.169, 57,  0,   0.000,   0.000,   0.000,   0.061,  56.882,  15.801,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  92.661
13:32:33:027, 38648931643605,  436.749,   26.000, 1600,  13.480,3453.161, 959.211,   9.480,2071.786, 575.496, 52,  0,   0.000,   0.000,   0.000,   0.156,  56.901,  15.806,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  93.066
13:32:33:136, 38649195127224,  436.858,   31.000, 1300,   4.598,3453.661, 959.350,   1.630,2071.964, 575.546, 52,  0,   0.000,   0.000,   0.000,   0.178,  56.921,  15.811,  24.000,  51.000, 105.000,   0.000,   0.000,  136,  76.637
13:32:33:246, 38649459866832,  436.967,   32.000, 1300,   5.041,3454.213, 959.504,   1.581,2072.137, 575.594, 52,  0,   0.000,   0.000,   0.000,   0.253,  56.948,  15.819,  24.000,  51.000, 105.000,   0.000,   0.000,  153,  76.091
13:32:33:369, 38649758415920,  437.090,   29.000, 1300,   4.309,3454.745, 959.651,   1.500,2072.322, 575.645, 51,  0,   0.000,   0.000,   0.000,   0.161,  56.968,  15.824,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  91.995
13:32:33:478, 38650022290199,  437.199,   32.000, 1300,   4.213,3455.205, 959.779,   1.542,2072.490, 575.692, 50,  0,   0.000,   0.000,   0.000,   0.155,  56.985,  15.829,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  79.602
13:32:33:602, 38650320622931,  437.323,   37.000, 1300,   4.611,3455.773, 959.937,   1.836,2072.716, 575.755, 51,  0,   0.000,   0.000,   0.000,   0.199,  57.010,  15.836,  24.000,  51.000, 105.000,   0.000,   0.000,   67,  86.597
13:32:33:725, 38650618119381,  437.446,   35.000, 1300,   4.893,3456.375, 960.104,   1.875,2072.947, 575.819, 50,  0,   0.000,   0.000,   0.000,   0.358,  57.054,  15.848,  24.000,  51.000, 105.000,   0.000,   0.000,  312,  56.528
13:32:33:850, 38650922565715,  437.572,   30.000, 1300,   4.809,3456.980, 960.272,   1.686,2073.159, 575.878, 51,  0,   0.000,   0.000,   0.000,   0.411,  57.105,  15.863,  24.000,  51.000, 105.000,   0.000,   0.000,  302,  58.817
13:32:33:974, 38651221270650,  437.695,   34.000, 1400,   4.519,3457.538, 960.427,   1.801,2073.382, 575.939, 50,  0,   0.000,   0.000,   0.000,   0.149,  57.124,  15.868,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  85.460
13:32:34:084, 38651486867738,  437.805,   28.000, 2900,   6.807,3458.285, 960.635,   3.665,2073.784, 576.051, 50,  0,   0.000,   0.000,   0.000,   0.389,  57.166,  15.880,  24.000,  51.000, 105.000,   0.000,   0.000,  340,  49.977
13:32:34:224, 38651827195097,  437.946,   35.000, 3800,   8.268,3459.448, 960.958,   5.534,2074.562, 576.267, 51,  0,   0.000,   0.000,   0.000,   0.068,  57.176,  15.882,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  91.812
13:32:34:348, 38652126254627,  438.069,   33.000, 3800,  14.648,3461.259, 961.461,  11.492,2075.983, 576.662, 57,  0,   0.000,   0.000,   0.000,   0.261,  57.208,  15.891,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  93.666
13:32:34:471, 38652424459045,  438.192,   32.000, 2400,  14.353,3463.028, 961.952,  10.497,2077.277, 577.021, 53,  0,   0.000,   0.000,   0.000,   0.239,  57.238,  15.899,  24.000,  51.000, 105.000,   0.000,   0.000,  219,  68.836
13:32:34:580, 38652687321953,  438.301,   26.000, 1300,   6.115,3463.693, 962.137,   2.995,2077.602, 577.112, 51,  0,   0.000,   0.000,   0.000,   0.305,  57.271,  15.909,  24.000,  51.000, 105.000,   0.000,   0.000,  281,  63.776
13:32:34:690, 38652954960928,  438.412,   25.000, 1300,   4.932,3464.239, 962.288,   1.684,2077.789, 577.164, 50,  0,   0.000,   0.000,   0.000,   0.098,  57.281,  15.912,  24.000,  51.000, 105.000,   0.000,   0.000,  136,  66.750
13:32:34:815, 38653255229295,  438.536,   30.000, 1300,   4.333,3464.776, 962.438,   1.791,2078.011, 577.225, 50,  0,   0.000,   0.000,   0.000,   0.027,  57.285,  15.912,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  89.358
13:32:34:928, 38653531783726,  438.650,   30.000, 1300,   3.958,3465.229, 962.564,   1.577,2078.191, 577.275, 51,  0,   0.000,   0.000,   0.000,   0.016,  57.287,  15.913,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  91.495
13:32:35:066, 38653863516873,  438.787,   32.000, 1400,   4.820,3465.890, 962.747,   2.048,2078.472, 577.353, 50,  0,   0.000,   0.000,   0.000,   0.178,  57.311,  15.920,  24.000,  51.000, 105.000,   0.000,   0.000,  319,  57.781
13:32:35:188, 38654158486354,  438.909,   29.000, 1300,   4.208,3466.403, 962.890,   1.514,2078.657, 577.405, 50,  0,   0.000,   0.000,   0.000,   0.156,  57.330,  15.925,  24.000,  51.000, 105.000,   0.000,   0.000,  291,  42.274
13:32:35:313, 38654460283136,  439.034,   32.000, 1600,   4.670,3466.985, 963.052,   1.923,2078.897, 577.471, 50,  0,   0.000,   0.000,   0.000,   0.084,  57.341,  15.928,  24.000,  51.000, 105.000,   0.000,   0.000,  171,  76.385
13:32:35:436, 38654759310277,  439.158,   56.000, 3800,  12.352,3468.512, 963.476,   8.253,2079.917, 577.755, 57,  0,   0.000,   0.000,   0.000,   0.249,  57.371,  15.936,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  93.350
13:32:35:560, 38655057702110,  439.281,   76.000, 3800,  27.359,3471.887, 964.413,  21.738,2082.598, 578.499, 62,  0,   0.000,   0.000,   0.000,   0.865,  57.478,  15.966,  24.000,  51.000, 105.000,   0.000,   0.000,  387,  52.323
13:32:35:682, 38655354821117,  439.404,   63.000, 3800,  25.012,3474.959, 965.266,  19.867,2085.038, 579.177, 62,  0,   0.000,   0.000,   0.000,   0.459,  57.534,  15.982,  24.000,  51.000, 105.000,   0.000,   0.000,  268,  61.449
13:32:35:805, 38655650990114,  439.526,   80.000, 3800,  28.191,3478.410, 966.225,  23.077,2087.863, 579.962, 65,  0,   0.000,   0.000,   0.000,   0.310,  57.572,  15.992,  24.000,  51.000, 105.000,   0.000,   0.000,   94,  83.044
13:32:35:913, 38655912501869,  439.634,   23.000, 1400,   9.954,3479.486, 966.524,   5.724,2088.482, 580.134, 52,  0,   0.000,   0.000,   0.000,   0.253,  57.600,  16.000,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  90.301
13:32:36:022, 38656177040887,  439.744,   45.000, 1400,   4.490,3479.977, 966.660,   1.905,2088.690, 580.192, 51,  0,   0.000,   0.000,   0.000,   0.009,  57.601,  16.000,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  85.474
13:32:36:179, 38656554552019,  439.900,   31.000, 1400,   8.088,3481.239, 967.011,   4.810,2089.441, 580.400, 50,  0,   0.000,   0.000,   0.000,   0.053,  57.609,  16.002,  24.000,  51.000, 105.000,   0.000,   0.000,  105,  75.940
13:32:36:288, 38656819749543,  440.009,   24.000, 1300,   3.732,3481.648, 967.124,   1.327,2089.586, 580.441, 50,  0,   0.000,   0.000,   0.000,   0.025,  57.612,  16.003,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  29.681
13:32:36:411, 38657117999874,  440.133,   33.000, 1400,   5.499,3482.326, 967.313,   2.823,2089.934, 580.537, 52,  0,   0.000,   0.000,   0.000,   0.023,  57.614,  16.004,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  63.660
13:32:36:535, 38657417100033,  440.256,   24.000, 2300,   5.982,3483.066, 967.518,   3.446,2090.361, 580.656, 51,  0,   0.000,   0.000,   0.000,   0.026,  57.618,  16.005,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  88.165
13:32:36:658, 38657715332341,  440.379,   24.000, 2600,   4.876,3483.667, 967.685,   2.374,2090.653, 580.737, 50,  0,   0.000,   0.000,   0.000,   0.082,  57.628,  16.008,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  87.310
13:32:36:768, 38657980569916,  440.489,   25.000, 1300,   3.578,3484.059, 967.794,   1.356,2090.802, 580.778, 50,  0,   0.000,   0.000,   0.000,   0.048,  57.633,  16.009,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  83.704
13:32:36:877, 38658244745180,  440.598,   27.000, 1300,   4.069,3484.503, 967.918,   1.679,2090.985, 580.829, 49,  0,   0.000,   0.000,   0.000,   0.020,  57.635,  16.010,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  85.828
13:32:37:001, 38658544888191,  440.722,   26.000, 1500,   6.381,3485.295, 968.138,   3.808,2091.458, 580.960, 51,  0,   0.000,   0.000,   0.000,   0.064,  57.643,  16.012,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  85.571
13:32:37:124, 38658842103755,  440.845,   27.000, 3800,   8.630,3486.355, 968.432,   5.609,2092.147, 581.152, 52,  0,   0.000,   0.000,   0.000,   0.012,  57.645,  16.012,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  92.163
13:32:37:249, 38659143871635,  440.970,   31.000, 3800,  17.315,3488.515, 969.032,  13.204,2093.794, 581.609, 58,  0,   0.000,   0.000,   0.000,   0.046,  57.651,  16.014,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  76.234
13:32:37:361, 38659416346233,  441.083,   29.000, 1300,   5.772,3489.165, 969.213,   2.459,2094.071, 581.686, 50,  0,   0.000,   0.000,   0.000,   0.090,  57.661,  16.017,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  71.258
13:32:37:484, 38659713326421,  441.205,   31.000, 1300,   3.977,3489.654, 969.348,   1.550,2094.261, 581.739, 50,  0,   0.000,   0.000,   0.000,   0.026,  57.664,  16.018,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  93.725
13:32:37:609, 38660014331145,  441.330,   39.000, 1900,   5.621,3490.353, 969.542,   2.897,2094.621, 581.839, 50,  0,   0.000,   0.000,   0.000,   0.020,  57.666,  16.018,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  79.832
13:32:37:716, 38660275377413,  441.438,   37.000, 1400,   5.566,3490.954, 969.709,   2.819,2094.926, 581.924, 50,  0,   0.000,   0.000,   0.000,   0.055,  57.672,  16.020,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  91.782
13:32:37:841, 38660577879611,  441.563,   33.000, 1400,   5.575,3491.651, 969.903,   2.878,2095.286, 582.024, 50,  0,   0.000,   0.000,   0.000,   0.043,  57.678,  16.022,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  82.339
13:32:37:966, 38660879741745,  441.688,   39.000, 1900,   6.108,3492.413, 970.115,   3.404,2095.710, 582.142, 49,  0,   0.000,   0.000,   0.000,   0.022,  57.680,  16.022,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  87.633
13:32:38:076, 38661145262195,  441.797,   48.000, 2900,  11.631,3493.689, 970.469,   8.694,2096.664, 582.407, 53,  0,   0.000,   0.000,   0.000,   0.186,  57.701,  16.028,  24.000,  51.000, 105.000,   0.000,   0.000,  160,  69.817
13:32:38:184, 38661407217620,  441.906,   45.000, 3800,  13.229,3495.122, 970.867,   9.994,2097.747, 582.707, 54,  0,   0.000,   0.000,   0.000,   0.352,  57.739,  16.039,  24.000,  51.000, 105.000,   0.000,   0.000,  116,  76.868
13:32:38:294, 38661672994755,  442.015,   39.000, 2000,   8.477,3496.053, 971.126,   5.330,2098.332, 582.870, 50,  0,   0.000,   0.000,   0.000,   0.323,  57.774,  16.048,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  84.341
13:32:38:418, 38661971442566,  442.139,   44.000, 2400,   7.326,3496.957, 971.377,   4.382,2098.873, 583.020, 50,  0,   0.000,   0.000,   0.000,   0.189,  57.798,  16.055,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  83.609
13:32:38:557, 38662308075198,  442.278,   49.000, 1500,  10.719,3498.448, 971.791,   6.315,2099.752, 583.264, 50,  0,   0.000,   0.000,   0.000,   0.161,  57.820,  16.061,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  88.206
13:32:38:666, 38662573323818,  442.388,   47.000, 3800,  15.445,3500.142, 972.262,  12.055,2101.073, 583.631, 58,  0,   0.000,   0.000,   0.000,   0.227,  57.845,  16.068,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  89.813
13:32:38:776, 38662839401602,  442.498,   40.000, 2900,  16.698,3501.978, 972.772,  12.838,2102.485, 584.024, 54,  0,   0.000,   0.000,   0.000,   0.194,  57.866,  16.074,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  91.003
13:32:38:885, 38663102602480,  442.606,   34.000, 1300,   6.768,3502.715, 972.976,   3.994,2102.920, 584.144, 50,  0,   0.000,   0.000,   0.000,   0.116,  57.879,  16.077,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  91.219
13:32:39:009, 38663402819613,  442.730,   29.000, 1300,   5.017,3503.337, 973.149,   1.529,2103.110, 584.197, 50,  0,   0.000,   0.000,   0.000,   0.245,  57.909,  16.086,  24.000,  51.000, 105.000,   0.000,   0.000,  146,  70.076
13:32:39:134, 38663705115776,  442.855,   25.000, 1300,   4.381,3503.885, 973.301,   1.444,2103.290, 584.247, 50,  0,   0.000,   0.000,   0.000,   0.304,  57.947,  16.096,  24.000,  51.000, 105.000,   0.000,   0.000,  185,  59.803
13:32:39:259, 38664006239475,  442.980,   19.000, 1300,   4.342,3504.425, 973.451,   1.147,2103.433, 584.287, 50,  0,   0.000,   0.000,   0.000,   0.086,  57.958,  16.099,  24.000,  51.000, 105.000,   0.000,   0.000,  426,  59.690
13:32:39:367, 38664269166487,  443.089,   25.000, 1300,   3.683,3504.825, 973.563,   1.296,2103.574, 584.326, 49,  0,   0.000,   0.000,   0.000,   0.033,  57.962,  16.100,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  86.861
13:32:39:489, 38664565254756,  443.211,   27.000, 1300,   3.549,3505.260, 973.683,   1.338,2103.737, 584.371, 49,  0,   0.000,   0.000,   0.000,   0.049,  57.968,  16.102,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  63.854
13:32:39:599, 38664830314181,  443.321,   28.000, 1300,   3.769,3505.673, 973.798,   1.414,2103.892, 584.415, 49,  0,   0.000,   0.000,   0.000,   0.041,  57.972,  16.103,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  92.860
13:32:39:722, 38665128304204,  443.444,   24.000, 1300,   3.586,3506.115, 973.921,   1.281,2104.050, 584.458, 48,  0,   0.000,   0.000,   0.000,   0.029,  57.976,  16.104,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  81.179
13:32:39:848, 38665432671980,  443.570,   29.000, 1500,   6.029,3506.873, 974.131,   2.953,2104.422, 584.562, 50,  0,   0.000,   0.000,   0.000,   0.101,  57.989,  16.108,  24.000,  51.000, 105.000,   0.000,   0.000,   90,  15.419
13:32:39:973, 38665734514728,  443.694,   28.000, 3800,  10.643,3508.201, 974.500,   7.710,2105.384, 584.829, 54,  0,   0.000,   0.000,   0.000,   0.022,  57.991,  16.109,  24.000,  51.000, 105.000,   0.000,   0.000,  119,  39.267
13:32:40:083, 38665999647253,  443.804,   26.000, 3800,  15.454,3509.895, 974.971,  11.795,2106.676, 585.188, 53,  0,   0.000,   0.000,   0.000,   0.012,  57.992,  16.109,  24.000,  51.000, 105.000,   0.000,   0.000,    6,  83.597
